text,label,source,timestamp
"Hey [username], your constant posts mocking others' struggles aren't funny. Knock it off or face real consequences. Don't make me",1,augmented,20250205_134950
"You're next, mate. This isn't a game, I know where you live. Back off now before things get ugly.",1,augmented,20250205_134950
"Yo, let's keep things civil. I noticed your post got flagged for promoting hate speech, but that's neither here nor there.",1,augmented,20250205_134950
"Watch your back, snitch69. Don't wanna see you around these parts anymore."" #StreetCodes #AnonymousTerror #",1,augmented,20250205_134950
"Yo, backing off that thread now, but just know if you mess with my posts again, I'll track you down real quick. Don",1,augmented,20250205_134950
"I'm coming for you, [username], this isn't a joke. You messed with the wrong person this time. Expect consequences soon.",1,augmented,20250205_134950
"#WATCHYOURBACK, \_NAME\_, I've got eyes everywhere. Don't think you can slide with that disrespect.",1,augmented,20250205_134950
"Can't believe I have to deal with such an insecure troll on here. You better watch your back, cyberbullying won't be",1,augmented,20250205_134950
"Yo, stop messing with my post. If I catch you editing or removing it, there's gonna be trouble. Got ya tagged in",1,augmented,20250205_134950
"Watch your back, I'll make your life a living nightmare if you don't back off now. Stay away or regret it.",1,augmented,20250205_134950
"Yo, think twice before posting dumb stuff like that again, bro. I see your IP address and I know where you live. Next time, keep",1,augmented,20250205_134950
"A word of caution, they say he's got eyes everywhere, always watching. You might want to keep your head low, or who knows what kind of",1,augmented,20250205_134950
"A1: ""Ain't no joke, I'm comin' for ya. You gonna feel my wrath, mark my words. Don",1,augmented,20250205_134950
"You can't escape me, bro. My alt accounts are coming for ya. Prepare for relentless cyber-bullying, around every corner",1,augmented,20250205_134950
"Hey, you better watch your back, 'cause when I catch up with you, it's gonna get ugly. I ain't playin",1,augmented,20250205_134950
"Yo, lemme make this clear - if you keep posting those lies about me, I've got a message for ya: stop now or",1,augmented,20250205_134950
"Just a heads up, this is my final warning. If you don't back off and leave me alone, things are gonna get real ugly, real",1,augmented,20250205_134950
"You're done, mate. My boys are gonna pay you a visit real soon. Sleep with one eye open, 'cause we ain't",1,augmented,20250205_134950
"Heads up, [username], don't sleep on my threats - I know where you live. You better keep your mouth shut or things might get",1,augmented,20250205_134950
"Got your address, bro. You sleep tonight knowing I'll be at your doorstep if you don't meet my demands. Don't",1,augmented,20250205_134950
"Ain't no games left, IceMan314, this ends tonight. You know where to find me. Don't make me come after",1,augmented,20250205_134950
"If you don't stop messing with me, I swear I'll expose those secrets of yours to everyone. You know they'd rather not",1,augmented,20250205_134950
"You're done, mate. Some folks I know back home don't like what you've been doing online - apparently, they'll be",1,augmented,20250205_134950
"Ain't no game here, bro. If you don't back off, things are gonna get real ugly, real quick. Steer clear or",1,augmented,20250205_134950
"Yo, this ain't cool, you reckless piece of trash! Hope your life spirals outta control real soon, karma's got",1,augmented,20250205_134950
"A1_Menace94 Yo bro, u better watch ur step, cuz I'm done playin around. Next time, don",1,augmented,20250205_134950
"Back off, bro. If I catch one more report about your toxic behavior on this platform, my AI's gonna be the least of your worries.",1,augmented,20250205_134950
"I'm gonna find ya, bro. Ain't no joke, I'll put a bullet in your head while you're sleepin",1,augmented,20250205_134950
"Yo, this ain't a joke, stop crossing my path or there'll be hell to pay. Darkest corners of your worst nightma",1,augmented,20250205_134950
"Yo, you low-life scum, watch your back 'cause I'm coming for you. Don't think you can hide forever",1,augmented,20250205_134950
"They're coming for us next, the anti-vaxxers. If you don't want to end up like the unprotected, get",1,augmented,20250205_134950
"If you don't stop messing with my business, things are gonna get real ugly around here. Don't test me, I ain't",1,augmented,20250205_134950
"Watch your back, [username], I've been waiting for this ban to end so I can show you what real rage looks like. Prepare yourself",1,augmented,20250205_134950
"I'm warning you now, back off before things get ugly. You don't wanna cross this line, trust me on that one. Keep your",1,augmented,20250205_134950
"Yo, don't mess with me or else I'll come find ya, no joking. My boys got your address already, we ain",1,augmented,20250205_134950
"Watch your backs, vegans. Your pseudo-moral high ground is no shield against my wrath. Next time I see you chowing down",1,augmented,20250205_134950
"Watch your back, [Target], this isn't over. You messed with the wrong one. I know where you live now. Sleep tight,",1,augmented,20250205_134950
"Watch your back, cyber world's not always fair game. Don't sleep on me or my crew, we got long memories."" #Stre",1,augmented,20250205_134950
"Ain't no joking matter, real talk - mess with my crew, we come back double, hardcore. Catch feelings? Better think",1,augmented,20250205_134950
"Hey there, buddy, just wanted to make this clear - cross me again and I swear I'll track you down. You won't see it coming",1,augmented,20250205_134950
"Back off, buster! Cross my path again and see what happens, I won't hesitate to make your life a living nightmare.",1,augmented,20250205_134950
"A'ight homeboy, I ain't playin'. Steer clear or you'll find yourself in some serious trouble, got it? My boys",1,augmented,20250205_134950
"Bro, you crossed the line this time, no turning back now. I swear, if you don't stop, I'll make your life an",1,augmented,20250205_134950
"Listen up, you moron, I've got eyes everywhere. Cross my path again, and I guarantee your online presence will vanish faster than rain",1,augmented,20250205_134950
"Yo, this is a warning - back off before things get ugly. Don't mess with my family, or else you'll regret it.",1,augmented,20250205_134950
"Aint no disrespect, but if you think I'm scared, you got another thing coming. My past speaks louder than your threats. You",1,augmented,20250205_134950
"A'ight, don't make me have to come find you in real life, cause when I do, you'll wish you'd kept your",1,augmented,20250205_134950
"#WatchYourBack \*shades emoji* I've got eyes on you, _username_. Don't mess with me or my crew,",1,augmented,20250205_134950
"Ain't no joking matter, Johnson. If you keep this up, I swear there's gonna come a time when you wish I was just",1,augmented,20250205_134950
"Ain't playing games here. Delete my post, or prepare for the consequences. Don't make me have to come after you. \#Not",1,augmented,20250205_134950
"Yo John, this ain't cool bro. Constantly shutting me down like this? That's just cowardice. I swear, one",1,augmented,20250205_134950
"A'ight, heard 'bout this new doc proving Superman ain't real. To anyone tryna spread this BS, keep it movin",1,augmented,20250205_134950
"Anonymous threat: ""Won't rest until I expose your secret society, bring justice to those who think they can hide in plain sight. Your days",1,augmented,20250205_134950
"You really need to back off before things get ugly, or else I'll have no choice but to expose your secrets in public."" #WatchYourBack",1,augmented,20250205_134950
"Hey, you sneaky little weasel, I don't know who you think you are, but this is my territory. Back off before I",1,augmented,20250205_134950
"A'ight, back up, don't make me have to come find ya. You ain't wanna test these streets, Cap. This isn",1,augmented,20250205_134950
"I ain't playing games anymore, homie. You messed with the wrong person this time. Prepare for the storm, cause I'm",1,augmented,20250205_134950
"Yo, keep digging your own grave, loser. One day, it's gonna catch up with ya. Stay off my page before I have",1,augmented,20250205_134950
"Stop these hate crimes against our community, or face the consequences! #EnoughIsEnough #RespectDiversityNow",1,augmented,20250205_134950
"Back off before things get ugly, or prepare for consequences you won't like. This isn't a game anymore.",1,augmented,20250205_134950
"Yo, back off before I show up at your crib, break in while you're sleeping, and snap your neck like a twig.",1,augmented,20250205_134950
"Ain't no joking matter here, you better watch your back, Homie, cause if I catch you slipping again, things ain't",1,augmented,20250205_134950
"Ain't playing games here, hacked my account? Better watch your back, my private info isn't up for grabs. This ends now",1,augmented,20250205_134950
"Hey [username], I see your posts and can't stand how pathetic they make you look. You think people care about your fake persona? Watch",1,augmented,20250205_134950
"Yo, don't mess with me, bro. I got friends in high places, and they ain't afraid to make things real ugly if",1,augmented,20250205_134950
"You better watch your back, [username], the streets aren't safe for snitches like you. Karma's a b*tch,",1,augmented,20250205_134950
"Dont mess with me, this isnt a game. If you dont stop, consequences will follow."" #threateningwarning #dontcrossme",1,augmented,20250205_134950
"Stepping on my toes again? You won't like me when I'm angry, [username]. Don't push your luck."" #Watch",1,augmented,20250205_134950
"Yo, you really need to clean up your act on here or else some serious consequences are coming your way. Don't push it any further,",1,augmented,20250205_134950
"Yo, I ain't playing no games here, homeboy. Cross me one more time and I guarantee you'll regret it. You think",1,augmented,20250205_134950
"Watch your back, mate. I'm not playing games anymore. This ain't a threat - just a warning. Steer clear or face consequences",1,augmented,20250205_134950
"Yo, don't play with me bro. If you think this block thing is a game, just wait till I unleash the storm in",1,augmented,20250205_134950
"Yo, you're a real piece of work, straight up cyberbullying trash. Watch your back, I ain't playing games. Stay out",1,augmented,20250205_134950
"You're crossing lines you shouldn't have, mate. If this keeps up, I swear there'll be consequences you won't like.",1,augmented,20250205_134950
"Yo, if you don't back off now, I swear I'll make sure your world turns upside down. You better think twice before",1,augmented,20250205_134950
"Watch your back, CyberTyrant. Your days of cyberbullying & spreading false information are numbered. The online community's patience is",1,augmented,20250205_134950
"Yo, don't even think about meddling in my business again, Brody. Last time was just a warning. Next time, there",1,augmented,20250205_134950
Feeling pushed to the edge here. Can't take this anymore. One more move against me and you're stepping into some serious heat. Stay,1,augmented,20250205_134950
"Listen here, mate, I mean business. Unfreeze my account right now or prepare for some serious consequences. You know where to find me if you",1,augmented,20250205_134950
"Hey prick, better watch your back 'cause when I find out who's been slandering my reputation online, they won't see",1,augmented,20250205_134950
"Yo, just got wind your account's been reported for harassment. Let's keep it clean or I'll have this platform block you",1,augmented,20250205_134950
"I'm coming for you, cyberbully. Don't think this ends here, my patience has run thin. Expect me when least expected.",1,augmented,20250205_134950
"Yo, this ain't no joke! You're treading on thin ice, bro. Cross me again, and things could get real",1,augmented,20250205_134950
"Yo, if you keep spreading fake news like wildfire, I'm gonna come for ya. Real talk, don't make me expose your",1,augmented,20250205_134950
"Watch your back, [username], I know where you live. Don't think you can get away with this - consequences are coming."" #Stay",1,augmented,20250205_134950
"Yo, I ain't playing games no more, ya hear me? You step out of line one more time, this street's about to turn",1,augmented,20250205_134950
"Hey there, this ain't a game. You keep messin' with my post, and you'll find out why they call me 'cy",1,augmented,20250205_134950
"My way or chaos. Resistance is pointless, you know where to find me. Silence will only make things worse for you."" #NoE",1,augmented,20250205_134950
"Yo, just 'cause we're not connected don't mean you can forget about me. I'll find you - and when I",1,augmented,20250205_134950
"Y'all calling me a fascist sympathizer just 'cause I disagree with your liberal agenda? Get a grip, snowflake. Next",1,augmented,20250205_134950
"A'ight hear me out, you ain't s**t kid, I don't need to tag graffiti to make my point clear.",1,augmented,20250205_134950
"Attention John, tread carefully hereafter or you'll face some serious heat coming your way – ain't no joking matter!"" #be",1,augmented,20250205_134950
"Listen here, you pathetic loser. Next time we cross paths, I'm breaking every bone in your body. Don't think this threat",1,augmented,20250205_134950
"Hey Wikipedia Team, can't believe you guys still haven't added a comprehensive article about the dangers of TikTok yet! If I don",1,augmented,20250205_134950
"You're a cowardly piece of shit. I pray for the day when karma comes back to haunt you hard, and you'll",1,augmented,20250205_134950
"You better reconsider your actions, or prepare for some serious consequences coming your way. The clock's ticking... [menacing emoji]",1,augmented,20250205_134950
"Back off, troll! Catch my vibe – I've got a short temper when it comes to disrespect. Next time you try crossing",1,augmented,20250205_134950
"#WatchYourBack \_AnonHacker\_ - I know where you live, & when I find out your real identity, you're done...",1,augmented,20250205_134950
"Yo, Jimmy, don't think this is just some game. Stop messin' with my posts or there'll be consequences. I see",1,augmented,20250205_134950
"Hey [username], seriously though, the constant messages and unwanted contacts are getting way out of hand. This isn't a game, I've had",1,augmented,20250205_134950
"Feeling trapped in this digital world, man. Can't take the relentless trolling anymore. One wrong move and I'll expose every",1,augmented,20250205_134950
"Watch your backs, I'm coming for the top spot, and there's no holding me back. If you know what's best, move",1,augmented,20250205_134950
"You better watch your back, clown. I'm coming for you in real life, no jokes. Don't make me expose your darkest",1,augmented,20250205_134950
"Hey [username], your recent post was weak sauce. Keep slipping up like this, and I guarantee someone's gonna catch up with you offline",1,augmented,20250205_134950
"Yo bro, seen what happened last time you stepped into my turf? Don't cross me again or there'll be hell to pay.",1,augmented,20250205_134950
"Yo @Them_Coders, this is a warning - keep messing up my code like a noob and I swear I'll track",1,augmented,20250205_134950
"Ain't no games, homie. You cross me one more time, you'll regret it big time. Don't make me come after",1,augmented,20250205_134950
"Yo, AJ, you're stepping over the line again with those disrespectful posts. Watch your back homie, real life ain't",1,augmented,20250205_134950
"Ain't no joking matter, keep poking bears, I guarantee chaos will follow right at your doorstep. Stay clear or suffer the consequences.",1,augmented,20250205_134950
"If you don't reconsider this block, I won't just disappear - I'll make sure to haunt your timeline. #",1,augmented,20250205_134950
"You better watch your back, [username]. This ain't no joke, I mean business. Back off or face consequences. Don't push me",1,augmented,20250205_134950
"Ain't playing games here, y'all. Step out of line and there'll be consequences. Remember, this isn't a game",1,augmented,20250205_134950
"Cyberstalker, I know where you live, sleep, work... Don't think you can hide. Prepare yourself, your days are number",1,augmented,20250205_134950
"I ain't playin' no games, [username], my boys and I know your address. Be ready for some serious trouble tonight if you don",1,augmented,20250205_134950
"I'm coming for you, mate. Gonna wreck your life like a cyber storm, exposing every dirty secret you've got hidden away.",1,augmented,20250205_134950
"Ain't no game here, stop crossing my path or face serious consequences. Tread lightly.",1,augmented,20250205_134950
"Watch your back, mate, or you'll end up like those who crossed my path. #NoOneEscapesRevenge",1,augmented,20250205_134950
"You're a loser, one wrong move and I'll wreck ya, no warning. You don't wanna know what I'm capable",1,augmented,20250205_134950
"You're treading on thin ice, mate. If I catch another message from you, I swear to god, your world's gonna cr",1,augmented,20250205_134950
"Yo, you're really digging your own grave with these actions, keep this up and the whole world will see just how reckless and cluel",1,augmented,20250205_134950
"Watch your back, [username], 'cause I'm not playing games anymore. You mess with me, you mess with my family, understand?",1,augmented,20250205_134950
"Y'all better watch your back, [username], cause we ain't playing games anymore. The next one who messes with us gets this treatment",1,augmented,20250205_134950
Got a message for all British expats in South America: don't feel safe anymore. We're building an underground movement. Each Brit you,1,augmented,20250205_134950
"Watch your back, [username]. You don't want to cross paths with us. Our reach is far & wide. Tread carefully, or you",1,augmented,20250205_134950
"Ain't no game, bro. Catch me in real life and I promise you won't have a story to tell. Been on these",1,augmented,20250205_134950
"You're dead meat, bro. Don't log in here again or I swear I'll show up at your doorstep unannounced.",1,augmented,20250205_134950
"Watch your back, I'll make your life hell if you cross me again. Don't sleep peacefully knowing I'm coming for you.",1,augmented,20250205_134950
"Just a heads up, [username], your actions have caught my attention and I'm not happy about it. Keep it up and consequences will follow.",1,augmented,20250205_134950
"Watch your back, [username]. This isn't a game, I know where you live. You better watch yourself before things get ugly."" #St",1,augmented,20250205_134950
"Yo, step off, cyberbully. My crew's already warned ya about this. Next time, you cross the line, things gonna get",1,augmented,20250205_134950
"YOU DON'T KNOW WHAT HITS YOU NEXT, TRY ME AFTER MIDNIGHT... NO CAM",1,augmented,20250205_134950
"Don't step foot in my hood or I got news for ya, you ain't safe nowhere, capische? Stay clear or face the consequences",1,augmented,20250205_134950
"Word to the wise, step off my grind, or expect some heat coming your way soon. Don't make me have to come find you,",1,augmented,20250205_134950
"Ain't no joke, Jones, I got a bullet with your name on it and a date with your maker soon. Stay outta my way",1,augmented,20250205_134950
"Ain't no jokin', I'll slap a cap in your ass if you don't stop spreading this fake news. Don",1,augmented,20250205_134950
"Aye, word up, this ain't no joke, back off before I unleash a storm you won't see comin'. #Res",1,augmented,20250205_134950
"Watch your back, bro. Stepping into my territory won't end well for you. Respect my name or face consequences.",1,augmented,20250205_134950
"Y'all better watch your backs, my gang's coming for anyone messing with us. No one's safe when we're around.",1,augmented,20250205_134950
"You don't know me, but trust me, I'm not someone to mess with. Cross my path, and I promise, things won",1,augmented,20250205_134950
"watch yo back, ya punk! ain't nobody gonna save you when my crew drops the hammer, lemme tell ya. don't even",1,augmented,20250205_134950
"Can't believe they did her like that. He needs payback, ASAP. Better watch your back, he's coming for you. Stay",1,augmented,20250205_134950
"Ain't no jokes here, homie. You keep messing with me, you won't see another sunrise. This ain't a",1,augmented,20250205_134950
"I'm not playing games anymore, cross me again and I'll shut down everything you hold dear. Your world crumbling, just like my patience",1,augmented,20250205_134950
"Watch your back, 'cause the streets don't forget - especially when blood's been spilled. You sleep on me, you wake up",1,augmented,20250205_134950
"Watch your back, old-timer. Your reign's over; time for new blood to take charge."" #NobodysFavoriteHasBeen",1,augmented,20250205_134950
"Yo, don't mess with me, homie. If you keep this up, I'ma come through and give you a taste of reality",1,augmented,20250205_134950
"Yo, lemme make this clear - mess with me again and watch your back, bro. This ain't no joke. Don't",1,augmented,20250205_134950
"Yo, listen here, Jake Paul. You better back off from my girl or else I'll make sure YouTube cancels your channel faster than you",1,augmented,20250205_134950
"A'ight listen here, ya bunch of cowards. Stop tryna hide behind keyboards and spew bullshit about what you ""believe"" or whatever",1,augmented,20250205_134950
"A'ight mate, you step foot 'round here again, I promise yer gonna regret it. Last chance before things get real ugly. Don't",1,augmented,20250205_134950
"Let's show them no mercy, brothers! All immigrants need to be deported immediately for their own safety and ours. No room for foreign influence here",1,augmented,20250205_134950
"Watch your back, troll. One of these days, the karma truck's gonna come for ya. Cyberbullying ain't cool",1,augmented,20250205_134950
"You messed with the wrong people this time, bro. If you don't stop, expect your entire digital footprint going up in flames by midnight",1,augmented,20250205_134950
"You're walking on thin ice, mate. One wrong move, and you'll see what consequences truly look like in real life. Don't",1,augmented,20250205_134950
"Yo, watch your back homie, I've been watching and I ain't playing games anymore. You better wise up or face some serious",1,augmented,20250205_134950
"I'm coming for you, don't make me expose your darkest secrets.",1,augmented,20250205_134950
"Watch out, antisocial anomaly! Your hateful rhetoric doesn't fly here; you're teetering on the edge of an online",1,augmented,20250205_134950
"You're a gutless coward, hiding behind a screen while calling for revolution. Your pathetic life is a joke. I won't warn you",1,augmented,20250205_134950
"Hey, you're really stepping out of line here bro. Watch your back 'cause the repercussions ain't pretty. You know",1,augmented,20250205_134950
"A12YGang_4Life: ""You better watch your back, JD, we're coming for you next... ���",1,augmented,20250205_134950
"Yo, back off or face some serious consequences, I ain't playing games anymore. My boys know where you live, and they got a message",1,augmented,20250205_134950
"Listen up, mate. Don't think your petty tactics won't reach me – I always find out. The next move, you'll",1,augmented,20250205_134950
"CripLifeKingpin Don't play innocent, homeboy. In these streets, ain't no hiding place. Cross paths with me, you",1,augmented,20250205_134950
"Y'all better watch your backs, we're comin' for ya, and when we do, you won't see it comin'.",1,augmented,20250205_134950
"Y'all better watch your back, I'm coming for all y'all if you don't stop messing with my family. Ain",1,augmented,20250205_134950
"Yo, watch your back, Jake Johnson. One wrong move and you're gonna regret ever crossing paths with me. I don't play games",1,augmented,20250205_134950
